score,review
1,돈이 아깝다....
1,쓰레기다
10,"^^ㅋ , 너무 재밌었어요"
10,조금 늦게봤지만 제미있었습니다 나 비형인ㄷㅣ ㅋㅋ
10,rf
10,zzzz
3,좀 재치있게 만들지 못하겠나 엉?
5,내용은 괜찮은데 연기자들이 표현을 잘 못해낸것 같다
4,"유치하지만 가볍게 볼만했다,,려원 귀여워!"
10,마지막에 사람 성격은 혈액형과 상관없다 하는데.. 다 개소리들
1,제니주노에 이어 또 쓰레기 영화.. 왜 맨날 b형..
2,정말 유치하다. 혈액형놀이는 이제 그만
9,뻔하면어떤가.재밌으면됐지뭘..재밌기만하드라
7,한지혜의섹시한다리보기좋은영화
1,"어찌한 인간의 독특한 성격을 B형에 결부짓는단 말인가,,"
4,티비에서 나오니까 본다.
6,뻔한 로맨틱스토리. 영화관에서 보기엔 돈이 아깝다.
1,가볍게 보세요~  ㅡㅡ 그래도 욕나온다......휴~
10,재밌네~ 이동건 멋지구.... 머 로맨틱코메디가 이정도면 되지
4,뻔한 이야기 결과마저도 흐지부지되었다 러브스토리라고 하기도
6,피식..
7,가볍게 보기에 괜찮음
7,가볍게 즐기기엔 궨찮은정도......
1,돈 아깝다...
2,절대 다시는 보고 싶지 않은 영화
6,전체구성은드라마남성주도적연애에페미들이발광할내용은10만점
1,혈액형 성격하구 전혀 상관 없단다~~!
10,뻔한 로맨틱이지만 재미따
3,제발 인기있던 커플로 영화를 밀지 말자.
6,제목에6점이다.
4,혈액형으로관심끌어보려했지만 드라마수준에서머물다
7,괜찮긴 해요.
1,기대없이 부담없이 절대 시간내서 보면 안되는 영화
10,이동건보는맛에
10,생각보다 괜찮은~
5,웃기지도않고 재미도없고 그냥 무난해서..
4,부담없이 비디오로 보삼ㅋ극장가서보면돈아까울뻔
8,내가 b형이라 그런지 몰라도 그냥 볼만했음.b형이 그렇게 나쁜가
1,"와존 실망, 비디오 보다 말았다"
6,나 B형 여친 A형 그래도 넘 비난한거 아녀~ ㅋㅋ
1,망했다 아이가
7,그냥. 슬쩍 웃고 넘어갈 영화.
1,웃기고있네
1,국민들한테 혈액형 분류학 세뇌시킬 작정이냐?
4,시트콤같은 억지웃음
8,대다수의 사람이 감독이 전하려는 의미를 파악못한듯~
4,후반부에 가기 전까지 영화는 내내 혈액형에 미친 광신도 같다.
1,최악의 쓰레기.엄청난 일반화의 오류를 범한 초유의 쓰레기.
1,비디오로 봤는데 실망임ㅠ
5,그냥 가볍게 볼 연애 얘기.
10,어떤 영화도 이보다 더한 감동을 선사할순 없을것이다
1,절대이동건한지혜팬분들만보세요
3,그냥 감동도 없고 재미도 없고 돈만 아까운 영화
4,잼있게 봤다고 하는 친구들과 이질감을 느꼈음.
4,말아톤 보려다가 본 건데 솔직히 비디오용 영화
4,B형 정말 그래? ㅋㅋ 이슈를 성공으로 끌어들이지못한영화!
1,비디오 빌려보는 값 조차 아깝드라
5,"이렇게 처참할것 까진 없지만, 이래서 흥행하지 못했다."
4,별로
6,좀지루하고.약간돈아깝고 뭐 그랬던영화
1,나온얘들팼어 다입원했어
8,멀..괜찮던데..하지만 극장에서 볼 만한 가치는 없다고 생각함.
5,남자너무한데? 맘에안듬 이동건은멋있지만
7,난 B형인데 이렇지 않다!! 너무 과장된 영화.
1,그냥 상업영화죠
10,평점이 너무 낮아서 ...
1,이따위 쓰레기같은 3류 코메디를 돈내고본 내가 한심스럽다.
3,악평보다는 재미가 별로인 영화. 시간나면 보면 좋겠네요.
1,이렇게 재미없는거 첨 봤다!
3,"재미는 있더라, - -"
4,"스토리나 배우 모두 드라마용이다.. 돈내고 보기는....ㅡ,ㅡ;;"
7,재미있게 봤다ㅋㅋ But!!! 완전 비됴용임은 무시할수없다.
8,너무 부럽든뎅
1,장난하냐? 완전 유치빤스
8,갑자기 헤진 여친이 생각나 새벽에 전화해뜸다. 예상외로 굳!
4,중간 중간 어쩌다 한번씩 볼만하다-_-
4,초딩용 순정만화
8,재밌게 보면 된 거지..
8,볼만함...ㅡㅡ 그 엘리베이터 나도해봤다
1,지금생각해도 쌍쌍뱌 같은 영화
7,사랑하는 사람을 위해서 변할수도 있는거지? 그런거지?
9,걍볼만하네요
1,최악
10,로맨틱 코미디가 이정도면 볼만하지..뭘 바라고 본거야?????
8,볼만했다
1,최악인데...
2,나도 B형인데.무슨 저런 또라이가 있냐!최소한 돈에 사랑 안판다
1,쓰레기영화~
7,꽤나 로맨틱한듯해서 괜찮았다.앞부분 좀 짜증났지만...
7,유쾌해
10,평점 좀 올려주자 솔직히 재밌었다 가슴에 남는 것도 있고
1,mm
10,"러브액츄얼리,브리짓존슨일기는 머 대단하냐? 견줄만큼 재밌네~"
1,개뿔이 상큼 발랄 로맨틱 유치뽕!! 점수 마이너스야!!
4,재미 없다 감동 없다 포인트 없다 더 이상 무슨말이 필요?
7,한 번쯤은 볼 만한 상큼 발랄 로맨틱 코미디ㅋ
1,너무 한다
7,"B형남자인 내가 봤을때 약간 나쁘게 표현됐지만,기대보단 잼있음"
4,"b형은 로맨틱한 쓰래기 이 영화도 쓰래기 신이땜에 4점준다,,,"
7,신이짱!! 완전 팬됐음~~~^^
10,재밌음.. 특히 그 사촌언니ㅋㅋ
6,부담없이 볼만한 영화..
6,그나마 지루하지 않아서 6점 준다..
1,뭐야!!!!!!!!!!!!!!!!
6,6점준다..대충....
7,..
4,...
10,무지 재미있었는데...
10,ㅋㅋㅋ
2,"신이띠 왈 ""랜덤이나.. 구간반복도 괜찮아요~"" -_-;;"
3,KIN
1,혈액형 은 무슨 ㅡ.ㅡ;
8,안보신분 함 보세요..괜찮습니다.^^
1,이따위 영화를 끝까지 보고 말았다 ㅠㅠ
1,넘 억지스런상황들 너~무 엉성한 시나리오
4,OOO의 혈액형열풍
1,베스트극장보다 못한 시나리오와 연기
8,영화 볼만하구만 왜들 오바지? 볼만해요.
1,쓰레기... 도무지 먼 내용인지
5,억지웃음과 트렌드 영화가 뒤섞이다.
1,"아우~저질~(ㅡ,.ㅡ+)잘좀만들자!!으....(>_<)"
3,간신히 봤다
4,한지혜의 매력땜에 후하게 줬다...
7,부담없이 보기에 재밌네요 ㅋㅋ
5,중간중간 간헐적으로 재밌네요...5점
1,닭살이 돋아서 어디 영화를 보겠나..너무하는군
10,솔직히 마파도 같은 영화보다 훨씬 낳다..괜찮은 영화다!!
10,재밌는데..
1,이게 뭐니~이게.....--::
5,확실한 비디오용-절대 기대없이 생각버리고 볼 것!!!
6,억지다...ㅋㅋㅋ
3,지루했다..-_-그래도 멋지긴 했으니 평점. 준다.
5,음.-.- 딱 한장면 우껴씸.볼예정이었던분 Tv로나옴보세요
10,한지혜가 이쁘다
6,평범한 스토리는 아닌데도 평범하게 느껴지는건 왜일까요?
3,한국대배트남 축구 경기 30-0으로 한국이 이기는거 보는 느낌
4,시트콤보다 징하다
2,괜찮았지만 너무 지겹고 내용없음
10,재미있다 나쁘지안타
8,어? 괜찮던데..
1,;
10,ㅋㅋ
6,이정도면 유쾌하지 않나?
1,제니주노와 쌍벽을 이루는 이시대 최고의 쓰레기영화!
1,이런영화 만드는 이유가 뭘까...0점줄수 없다는게 안타까울뿐...
1,이동건이랑 한지혜랑 연애할라고 영화찍은듯. 전혀 공감안감.
1,에잇 쓰레기통에나 쳐넣어라.
1,아 열받어
3,극장에서 몽정기2 지루하다고 하더니 이영화가 더 지루하다
5,기대이하 실망
1,진짜 유치뽕짝지대로인 영화 -_-; 도대체가 공감이 가야 말이지;
2,유치하고재미없으며짜증난다이동건때문에2점줌
3,여고생시집가기에 1점을 주었으니 너에게는 3점을 주리라.흐흐흐
1,어의없는 황당한 영화.. 리얼리티한면이 하나도 음따...
6,그럭 저럭..어색한 영화
9,잼있게 봤습니다~!
5,그냥 가볍게 웃으면서 넘기기엔 적당한 영화
1,1점도 아깝다.. 장난하냐?? 장난해??
9,트렌디영화가이정도면괜찮은거지브리짓존스의일기등외화보다잼다
3,"기대한것보다 훨씬 지루, 킬링타임용도 안됨"
1,예고편이 끝.ㅋㅋ
10,요새 다른 영화가 너무 별로라 그 중에서 나은것 같은것
1,이동건 연기 좀 어색하더라... 별로.. 재미도..
8,사랑은혈액형으로하는게아니다..
8,약간 아쉬운 영화. 각본이 좀만 좋았더라면 한다.
1,재수없는 B형여자를 만난적이 있다. 그때 생각나서 열받았다.
1,후~ 열받으~~~~~~~~
2,"뻔한스토리, 흐지부지 결말"
2,"이러니깐 헐리우드 영화랑 차이난다,,"
10,난... 재밌던데 ;;
3,내가 B형인데 공감이 없네....
1,절대보지마세요..시간졸라아까움
4,약간쓰레기
5,어이가없다...;;몽정기2가 잼있을정도..
7,눈에 콩깍지를 쓴상태에서 보면 나름대로 괜찮을지도
4,일부의 혈액형 맹신이 이런 결과를 낳았다는 것이 슬프다.
5,"오버하는 이동건, 한지혜. 열라 폼만잡네."
1,역시 쓰레기영화
1,킥
3,제대로 유행을 집은 상업성영화..B형남자
7,그런저럭 볼만했는데..~~
1,내돈환불해줘 ㅠ ㅠ
6,킬링타임용 이상은 아니다. 너무나 뻔한 스토리
10,재밋다
6,마직막에 버스신...억지스럽더라..코메디하는줄 알았다...
7,"평판보단잼있었다엄마,조카모두잼있었다생각보다.."
2,모야.
1,돈 환불 하고 싶었던 영화
1,일점도 아깝네
1,ㅇ
10,잘한다~
2,-0- 알라비때매봤는데 이럴줄알았다
5,볼만은하다...
1,진짜 죄송한데 별하나도 주기 싫은영화...
10,ㅋㅋㅋㅋ
1,재미없음...
1,이게 뭐임?
1,진짜예고편이영화..예고편만보셈!!마이너스점수주고픔..
1,신이덕분에 겨우 면목이라도 건진영화
1,같은 B형이어서 봤는데..이건아니다.. -_-
8,"아기자기하고 좋은데, 기대를 버리고봐"
1,인터넷으로 봐도 전기비가 아까움
1,제작비 낭비다.
4,발렌타인데이와 화이트데이만 영화보러 가는 날로 생각하나?
5,"이동건,한지혜 팬들만 보시길..."
1,일점도 아깝다.
5,드라마.
2,내 돈.
1,"아무것도 없어, 형편 없어. 이동건 보느라 참았다"
2,시류에 편승한 싸구려 영화. 볼만한건 한지혜 다리밖에 없다
1,이거 아직도 상영하는가..
10,이런
1,ㅡㅡ
10,잼있었음.이동건의 귀여운 연기 볼수 있음
1,OO 영화
1,0점 주고 싶다. 그러나 한지혜 떔에 참았다...
8,재밌던데;;
10,재미있던데 머
2,어처구니 없는 편협한 사고방식
1,별로..그저그랬음..
1,"하품하면서 본거는 처음,,,,영화냐?"
10,영화 꽝... 하지만 b형 확실히 매력있다ㅋㅋㅋㅋ
1,내 돈 내놔!!
1,역시 별로...
3,비도오물..B형욕하는영화 ㅋ
1,"시나리오 부실, 연기 부실, 연출 부실"
1,영화감독 아무나 하나
10,만약 자기자신이 시나리오를 쓴다면 얼마나 좋은 글을 쓸까요?
1,진짜 저질영화
1,돈에눈이멀은저질영화
5,그냥 평범한 영화
10,22
2,ㅡㅡ 보면서 느낀건 이동건 멋지다뿐이..;;
10,"OO,느그들은도대체무슨어떤대단한영화를보길래"
8,그래도 보면서 웃겼는데- -
1,"초중고딩, 그리고 철없는 것들을 위한 유치찬란한 영화"
1,"초중고딩, 그리고 철없는 것들을 위한 유치찬란한 영화"
6,피 때문에 영화 봤다가 스토리 때문에 피봤다
1,이런거 만들지 마라
10,ㅎㅎ 신이씨 재밋어서 10점 -_-..
5,쪼금기다리셨다 비디오방가서 보세요
3,미안한 이야기지만 정말 영화관가서 볼 영화는 아님
4,가볍게 볼만한..
2,그냥 어설픈 웃음만 나오게하는 영화. 추천하고 싶진 않다
6,그냥 재밌었다.
10,진짜 잼썻음
1,꽁짜로한번더보여준다고해도시간아까워서않본다
10,편하게 볼 수 있는 영화 끝나고 기분좋은 영화^^
8,기대안하고 보면 편하고 잼나고 웃기고..
1,유치한작가와단순한감독이만든쓰레기속에서홀로빛난신이씨
5,기대안하고 봤더니 그렇게 쓰레기는 아닌듯.;
2,예고편만 보면 다 본다
3,이게 뭐니 이게 생각 좀 하고 만들지 그러나
2,잠깐 잠깐 웃는 흥미없는 영화
3,돈과 시간이 아까운 영화
6,그냥...웃자고보는영화임
2,...
1,"재미있는부분만 예고로,,광고에 현혹되지 마시길"
1,신이 아니였으면 뛰쳐나왔겠네-_- 하품계속나오고ㅠ돈아까움
7,한지혜 이동건볼거면 보러가셩.그저그런스토리
3,우..ㅠ_ㅠ웃기긴 하지만 보고 나면 허무한 영화
6,기대치에 비하면 재밋었던 영화~
8,잼있네 도대체 어떤영화를 원하노
1,"돈아깝다, 딴거볼껄 ㅠㅠ"
4,아 재미없음 제가 b형인데 잼없음 참...
6,후반으로 갈수록 식상한 스토리
1,이것도 영화냐 망할
10,재밌겠네?
1,짜증난다-_- 차라리 콘스탄틴이나 볼껄ㅠ
2,신이 나올때빼곤 한번도 못웃었음..끝엔 너무 지루함..
8,1점 주신 분들 다 b형????
6,신이짱이다 진짜
1,존나 개같다ㅋㅋㅋ 쓸때없엉
10,아주재미있었읍니다
10,재밌네
1,돈시간다아까운영화..0점은없나ㅋㅋ
2,그저..그렇고 그런 영화...
1,이동건의 다크서클 빼고는 볼게 없던 영화..ㅡㅡ;;
7,신이가 없었으면 별로 웃기지도 않았지만 볼만 했는데...^^;;
1,전혀 과학적 증거가 없는 혈액형만 가지고 물고 늘어지는 영화..
10,재미었요
1,유치하다
1,스토리꽝 웃기지도않고 감동은 더더욱업는 최악ㅗㅗㅗ
1,재미없음
3,그냥시간 때우는거다.. 다른의미는 없다..
1,진짜 예고편에서 본게 전부다!!  기대하지마라ㅡㅡ;
1,예고편에서 본게 다다ㅡㅡ
1,진짜 시간안가서 죽는줄 알았다 ㅡㅡ
10,잼따
8,생각보다 좋았던 영화!!신이 부분이 젤루 잼나요~~
10,"재미는 있네,,,^^"
8,울나라영화공식인끝에울리기하지않고코미디영화답게만들었다
2,유행타서 만든 영화란게 뻔해서 그저그랬던 영화
2,"시간도짧고,유치하고,뻔한내용에 가끔 웃기긴하지만 돈낭비에요"
7,"솔직히유치하지만,,커플이라면 보세요...팍팍 와닿아웃움이절로~"
7,발렌타인데이날 솔로들끼리 봤는데 재밌게 봤어요.
4,머가 B형이라는 건지..?? 또 넘 진부..
1,볼이유가 없습니다 돈낭비
5,생각없이 웃어라.
8,B형 커플에게는 추천/나머지 커플...-_- 별로..그냥웃고즐겨라
8,솔직히 7점이상은 줘야지 -- 안본놈들이 거의 최하점수줬네
3,이동건하나믿고영화를만든느낌...ㅡㅡ;
10,너무좋다
1,왜만들었을까...??? 돈아까워..
3,이렇게 시간이 안갈줄이야...넘 진부한 영화임-_-
7,연인들에게좋을영화같다.버스에서의 이동건의 모습이 감동적임
4,유치하다
8,이동건버스공포증연기에는만점주고싶다;ㅋ
1,제발돈벌려구한국영화질떨어뜨리지말자
8,B형이 뭐 어떄서 영화도 나오냐..-_-근데 볼만했는데..;
6,처음의지루함이나다소과장된캐릭터.But후반부의감동^^
8,볼만함
1,유행하는 컨셉 한잡아서 쉽게 돈벌려고 만든영화~한심하고 한심.
2,우리나라 영환 다 이런식이야....
7,재미있긴 하지만 뭔가 아쉬운 영화
10,가볍게볼 잼나는영화
7,그럭저럭 볼만한 영화 짬을내서 보는것이 ㅋ
9,약간 몬가 부족한거 같다 하지만 그리 나쁘진 않다 ^^*
3,진짜 이건 비디오용이다. 이동건 연기 별로다 신이만 굿
2,...심하다. 신이조차 별로 안웃긴다.
10,잼있었어 ㅋㅋ
4,비디오로만 봐라 . 자기 무덤파는영화 삽질영화
1,사람의 성격을 아예 4가지로 나누어버릴 영화..
10,"속지마라 재미있다, 진짜루"
1,이 영화 보니까 10점 줄만한 영화가 아니더라고요..
3,제살깎아먹기영화는 고만만들었슴조컷다.
1,솔직히 별로 기대 하지 않았지만 보니 기대에 못 미치는 영화임
1,예고편이전부인영화.홍보실수일까나..
1,비디오로봐도충분할껄!스토리없고B형남자만있다
7,신이의 톡톡튀는 연기가 볼만함~!!
10,최고최고>_<*헤에 한지혜짱+_+
10,생각보다 웃긴영화
10,명대사 졸라많았다ㅜ 이동건 멋있었다ㅜㅜ 재미있음
10,약간이상햇지만 그래도 괸찮은영화다
10,ㅋㅋ 넘 잼있오 특히 신이 대사
10,마무리가... 너무 그러지만...중독된듯한....지혜누나 홧팅~~^^
1,"제니,주노와 비스무리한 상업영화."
2,학기중에 개봉했다면 100만도 어려울...
8,그냥 신경끄고 보면 괜찮다.
7,짧아서 아쉬움. 영화보고 1점 주는 B형남자들은 확실한 B형
5,재미는 있었는데..먼가..조금 아쉬운영화다..
7,재미있다.
1,우와 너무 재미잇어서. 욕이 살짝 나오려고 한다. ^^
1,역시...라는말이 시작하고 바로나옴.사류개그.
4,역시...라는말이 끝나고 바로나옴.삼류개그.
1,이영화 땜시 b형남자 좆됬다
10,모든 b형남자들이 이런 것은 아닌 것 같다.^^
10,넘 재미있다..
8,볼만합니다.신이때문에웃겼음!!!ㅋ
3,"보고나서 허무하다는 느낌을 받았음,"
4,기대하고 봤는데...유치한 삼류영화였다.
8,난 O형으로도 재밌게 봤어요/
6,이동건이 실수한 것 같다
10,잼있따.. ㅋ
8,모처름 웃었을수 있는영화
7,"재밌고 괜찮은 영화,"
1,"나원 1점도 아까운데,"
10,이동건이 짱 귀엽고 멋지게 나와요.
10,처음에 기대하지 말고 보셔야 더 재밌더라구요 ㅎ강추!ㅎ
7,"웃고 즐기려면 보시고, 뭔가를 얻으시려면 말아톤을..."
1,여기평점잘준사람 전부 B형인갑눼
1,한지혜 별루
10,정말 재미있던데.. 그저 애인이랑 보면 좋을 것 같던데.
2,B형이 아닌 비형인거 같다.
9,재미로 볼만합니다. 커플을 위한 영화~~
10,너무 재밋다
10,애인이랑 보면 잼있는 영화..
10,저는 잼잇어서 두번 봣는데 지혜&동건 연기 완벽
1,일단 봐봐요 평점이 맞나안맞나.. 내참어이없어서
3,돈 아깝다...--;
5,재밌을줄 알고 봤는데 별루~
10,오늘 봤는데~재밌었어요~평점보구 재미없는줄 알았는데..;
10,재밌었다. B형의 편견은 사라진 영화
4,난 괜찮았다 근데 비디오용임.
2,그나마 조조로 봐서 다행이다;
2,B형죽이기...
1,한지혜 진짜 실망 와우 보는내내 그 작은 눈과 짱나는 연기력..
1,"돈진짜 아깝고, 역겨운영화, 진짜 우리나라의 최고 삼류영화 역!"
1,내사랑 ㅆㅏ가지 를 또 보는듯한 영화
2,정말로 신희아니면 웃을일이없습니다.또 무언가가 많이 부족한듯
1,이대로가단 우리나라 영화계 망하는건 순식간이다
1,돈아깝다.한지혜연기초보수준.보는내내짜증났음.차라리비디오
10,...
1,대한민국 영화의 수치. 저 예산 영화의 진수. 짜증난는 스토리.
2,에피소드가 너무 뻔하고 유치하다 혈액형도 뒷북 재미없다 비추
10,이거 진짜 볼만했는데../
10,뜻밖의 웃음보가 터졌다.. 기대 이상
10,^ㅇ^역시 이동건하고 한지혜 커플이 잘 어울린다- 0-ㅎ
7,한지혜 때문에 봤다.
1,감독 참 이상한 성격이네!!
1,한지혜.이동건 나오면 뻔하지 ㅋㅋ이것도 영화냐??ㅋㅋ
10,잼잇네요.특히'어떻게 사랑이 변하니?'이부분
10,뭐 나도 감독까지거그양 하지뭐 영화뭐
8,별점이 안좋아 안보려다 봤는데 나는 재미있던데요
9,나름대로 재밌었습니다. 신이씨의연기가 돋보인;;
1,에로크리스마스 몽정기2뒤를있는쓰레기영화.비추비추
4,별로.. 연기력 부족. 이상함. 혈액형만 운운하다가 끝나네.
5,그저 그렇다
10,잼따
1,...
1,길거리에 돈 버리고 왔다..
10,정말 재미있습니다. 조금의 감동도 있고......
5,-_- 솔직히 별 내용없는 그저그런 영화
10,ㅔ
4,돈내고 낭랑OO세 보는기분ㅋㅋ
7,썩잼있지는않지만 한지혜귀여움..몸매도이쁘고.하는짓도이쁘고
1,귀신이 산다도 재밌게 본 내가 돈 주고 자버린 최악의 영화
9,감동도 있고  정말 재밌습니다ㅋㅋ
10,재미있을 것 같아요 !! ㅇㅅㅇ
10,재미있습니다  ㅋㅋㅋ 웃겨용!!
1,최악그자체다 역시나 홍보효과
10,대박입니다 ㅎㅎ
6,간간히 웃겨요 ㅋ
3,스토리 열라 단순
9,저도비형남자랑사귀어보고싶네요^^~이영화-또보고싶네요^^
7,소재와 볼거리는 풍부하지 못함
10,영빈과 하미 넘 멋지고 이쁨 ㅋㅋㅋ
5,그냥그럭저럭..비디오로보는게더나을듯하다.
5,주인공만 바뀐 보편적인 한국영화
1,즐이다
1,돈 아까워... 이 쓰레기는 비디오로 빌려봐도 시간이 아깝겠다.
2,예고에 나온 내용이 전부인;
10,재미었는데..조금 유치해두~
3,좀아쉬운점이많았습니다.
10,비디오로 보는것이 더 낫다는것에 동감
1,논스톱처럼 TV에서 보는 시간도 아깝겠다...
10,재미있어요
6,가볍게 웃으면서 '어머어머!!
1,갑자기 점수가 오른이유는?..
10,여친이랑보믄 싸우기쉬운 돔안되는영화임다
2,"영화평 안남기는데,이번엔..뉴욕에서공부했다는감독아,ㅠ,ㅠ"
7,가볍게 웃고싶다면!
6,그냥.. 재밌게 봤어요... ^ ^
8,기대 안하고 가면 재밌음..ㅎㅎ
1,돈아까워서죽는줄알았어요~ 신이때문에 그나마 웃음을;; 윽@!!
2,조잡합과 억지스러움 오!해피데이 이후 최악의 영화
7,관람전어l는잘모르겟던데 ㅎ 보니깐볼만한영화
9,"즐거운 코메디, 볼만함"
2,한 지 혜 이 동 건 사 랑 놀 이
5,유치뽕뽕
3,예고편에서 다 보여준 영화~
1,몽정기2와 어깨를 나란히 해도 손색이 없을만큼 엉성한 영화
3,개인적이지만 억지는 싫다
8,그 모든 편견을 버리고 보면 볼만하다.
1,23세 이상 관람불가!!!
7,안봐서 잘모르겠지만.ㅎ 보구 재평가.ㅎ
1,혈액형가지고 장난치는짓 그만하는게
1,예상하지 않았나요?ㅋㅋ
10,>0<;;
10,첨부터 끝까지 웃긴영화 왜 재미없다고하는지 이해가안가네~ㅋ
3,연기로뜬거보다 드라마캐릭터로뜬걸 확인하는영화(비추)
2,예고편이전부임 신이만웃겼음. 비디오로보는게 훨씬바람직~
1,혹시나해서 봤지만 역시나 였다
10,B형에 대한 표현이 짱..재밋습니다..
10,이동건~짱^^**
10,남자친구와 보면 즐거운 영화
4,별로
1,이딴걸 왜만드냐?
10,뻔한내용이지만기분전환으로즐겁게보기엔안성맞춤인영화재밌어요
1,영화같지도 않은 영화임 차라리 귀여니소설이 더재밌음- .-
1,여친때문에 억지로 봤다. 여자친구 없어서 하는소린데 쓰레기다.
10,재미있네요 ㅎ 그렇게 재밌는건 아니지만 보통이네요 ㅎ
1,내용전개도없고 뻔한이야기 유치해라..
1,쫌예쁜여자주인공을쓰던지...내용도개판인물도개판볼품없다...
2,개유치
10,깨끗한 영화다............
10,디게 재밌던데 사람들이 너무 B판적이다~
1,"안봐도, 봐도 재미없는 거 안다-_-"
1,신이가 없었으면 이 영화는 어떻게 됐을까??
1,최악이다~~
1,"스타성만 믿고만든영화,반전드라마수준도안된다"
1,재미없을게 뻔함...
8,그런대로 볼만했는데.?
10,한지혜&이동건좋아해서 봤는데..꽤괜찮은듯^^기대햇던만큼은.ㅜ
1,10점이 이렇게 많을 수 있는 거야 이 따위 영화가?
10,B형안저래!ㅠ지혜누나이쁘다!감동눈물이글썽글썽..ㅠ
5,"이동건땜에 봣음, 그냥 재미로,,;"
10,이동건씨 신이씨 연기 잘하네요 ㅋ
8,기대 이상으로 엄청 잼있었음!^^1ㅋ
1,이거 잼있다고 한 개XX들 다나와 17+1 내돈 내돈 ~~
7,"무난하던데,?"
10,엽기적이다.
7,내가B형이라정말초반에는재수없었지만나중에는그런대로괜찮았음
10,보면서하하웃고나올때아무거리낌 없이나올수있는영화 ~ 강추
5,볼땐재밌었는데생각할수록괘씸하다-_-;;
2,5점대 평점이 딱 어울리는 영화. 비추;;;
8,장면 장면이 이쁜...
1,"신이만 보였다 , 아무도 없었다 , 신이가 주인공인 코메디 영화"
4,"이동건과 신이만을 위했던 영화, 한지혜의 매력은 없다."
1,조금 유치했던 영화..
9,나름대로 웃기고 재밌었음ㅋㅋ 신이가 나오면 다 재밋던데 ㅋ
8,안본 사람들의 생각보다는 재밌을거에요. 추천은 아니지만 ;
10,꼭 보세요
10,나 B형인데 솔직히 이 영화 내 시야로 보기에는 유치한 3류 영화
10,동건이오빠 멋져요~한지혜도 귀엽고.연인끼리보면 좋은영화
10,쥥짜 재밌었어여..^^
5,낭랑18세보다재미없음억지코미디에엉성한스토리지루했음
5,주연보다 조연인 신이씨연기가 두들어졌던 영화..
10,완젼히 강추임!!! 울 애인이랑 잼나게 보구 왔소. 속편만드쇼!!!
9,연인끼리 킬링타임용으로 그만...
10,웃으면서 봤다....이상....
10,너무 좋았어요..^^ 끝엔 대빵 감동...
10,진짜 재밌었는디~ 알콩달콩
10,B형남자의선입견을완존히깨버린영화!ㅋㄷㅋㄷ
10,영화 넘 웃기구요.신이언니 짱. 동건오빠 넘 멋져요.ㅋㅋ
10,한지혜의 매력속으로 빠져봅시다~!
2,비디오로봐야할듯하네요영화로보기엔내용이너무없는듯.
10,무리가있설정이지만연기자들의신선함과풋풋함에행복해지는영화
10,방금보고왔는데 재밌던데 - -
1,혈액형신드롬에묻어가려는아무것도아닌영화
1,요사이 영화를 너무 많이 봤더니 내가 미쳤나? 미치겠다
10,ㅋ 보고 싶다
8,보고 나면 그냥  킬링타임용.. 뭐..그렇게 나쁘지도 좋지도..
6,한지혜가좋아서 봤는데..너무지루했다.그러나재밌긴축에는있다
